GUID,ARTIST,TRACK,AIRTIME
ddc1cf6b-3b76-4aac-e043-e19ae69f8a6b,Camila Cabello & Ed Sheeran,Bam Bam,2022-07-06T08:32:57+02:00
2d24762c-1e19-489e-0fc4-46fd6c2506c4,Martin Solveig,PLACES,2022-07-06T08:29:38+02:00
8242d313-0a2a-4b20-0f15-42170b9851f6,Elley Duhé,MIDDLE OF THE NIGHT,2022-07-06T08:26:07+02:00
f51aa89d-c7cc-4e9c-e1ac-aab04bc29ca4,Kraftklub,Ein Song reicht,2022-07-06T08:21:43+02:00
32d1113e-0b7b-4599-e8d2-be6f105c0e38,"Tiesto, Dzeko Feat. Preme, Post Malone",Jackie Chan,2022-07-06T08:18:09+02:00
a9213946-0e1f-4d4d-c87d-af5647253809,Alle Farben,She Moves (Far Away) (feat. Graham Candy),2022-07-06T08:09:28+02:00
d2d91ca4-b706-4fa5-a472-b2b323acbd79,Olivia Rodrigo,good 4 u,2022-07-06T08:06:30+02:00
4f90a023-a6d9-4d50-679e-16e7b36ef5a4,Kygo x DNCE,Dancing Feet,2022-07-06T08:02:00+02:00
2de22658-91ba-4594-f80f-e4c9cf3a999b,Jan Delay,DER BASS & DIE GANG,2022-07-06T07:59:05+02:00
0ee04e79-b179-4db0-a150-9dbcf1346d68,Zoe Wees,Lonely,2022-07-06T07:53:51+02:00
b6524a11-8f17-4f48-6ed7-1a5e15fe79cf,Harry Styles,As It Was,2022-07-06T07:50:33+02:00
790444c3-ec60-45da-49c2-e49167f4202d,SDP,Illegale Hobbys,2022-07-06T07:40:23+02:00
4a97ef28-6e71-46b3-7def-93ad57dcf5d0,Faul & Wad Ad & PNAU,Changes,2022-07-06T07:37:02+02:00
ca07b93f-7755-4b25-682b-2c037ed23251,Katja Krasavice,HIGHWAY (feat. ELIF),2022-07-06T07:33:39+02:00
57779c92-e35d-47e8-d353-99069e9c6815,Alligatoah,Nicht adoptiert,2022-07-06T07:29:12+02:00
95d2eecf-3b0b-4057-1af8-85be2e927661,Felix Jaehn,Book of Love (feat. Polina),2022-07-06T07:25:19+02:00
807d9aef-eac9-45fe-2441-ae1405d19a45,"Ion Miles, SiraOne, BHZ",Powerade,2022-07-06T07:21:47+02:00
38aeb014-2744-4e13-bbd4-25c74d146464,Swedish House Mafia & The Weeknd,Moth To A Flame,2022-07-06T07:18:01+02:00
01eb3086-6bbb-4e86-96fe-2f8a4b5afe7b,Regard & Raye,Secrets,2022-07-06T07:09:19+02:00
ebcf6d9e-f0ab-4afe-91a6-2c51ca271b61,Emilio,AUSMACHT,2022-07-06T07:06:47+02:00
1b0911d4-cb89-45ac-1e60-56b990947061,Imagine Dragons,Sharks,2022-07-06T07:03:42+02:00
12ea3260-22f7-4f7b-53b4-fb4e2595b010,Calvin Harris,Giant (feat. Rag'n'Bone Man),2022-07-06T06:58:31+02:00
6fc03851-d43a-416d-dc7b-f0f643ed0cf2,twenty one pilots,Shy Away,2022-07-06T06:54:59+02:00
236e69a7-19db-4408-2f76-3dae1a24a31d,Panic! At the Disco,House Of Memories,2022-07-06T06:50:34+02:00
efbcb8ac-d5e4-4e52-3f85-434cbeb575ec,Alice Merton,Same Team,2022-07-06T06:47:06+02:00
8b1d58ca-1586-436d-5b95-bf11f5199141,Dua Lipa,Love Again,2022-07-06T06:38:01+02:00
40644edd-2d88-46db-dfab-0bd98682d692,"David Guetta, Becky Hill & Ella Henderson",Crazy What Love Can Do,2022-07-06T06:35:00+02:00
f4dfb455-e260-4597-3c2c-82781805ec38,Tom Gregory,Small Steps,2022-07-06T06:32:06+02:00
6f098444-1000-4bd3-5b28-615358d17205,The Kid LAROI & Justin Bieber,Stay,2022-07-06T06:28:35+02:00
7dc98ba7-a990-4ca8-f349-4e923c5c1118,KAMRAD,I Believe,2022-07-06T06:25:23+02:00
7790106a-2ee2-4bfe-a5dc-5d5b0e350e89,Bausa,Frühling im Viertel,2022-07-06T06:21:10+02:00
2507a1c7-cbfa-4c78-f561-eef433110028,Jason Derulo,Take You Dancing,2022-07-06T06:18:03+02:00
47dc62b4-79b0-4084-b789-a225d0e04f9a,Lost Frequencies & Zonderling feat. Kelvin Jones,Love To Go,2022-07-06T06:09:38+02:00
177c6e31-165a-4f86-c15e-16c65d79c0af,Casper,Jambalaya,2022-07-06T06:06:08+02:00
5774012b-5044-4f52-28ae-99c8cd0316f6,OneRepublic,Sunshine,2022-07-06T06:03:19+02:00
7c863802-47f8-48e3-5b08-e50dc0d4590e,Marshmello & Khalid,Numb,2022-07-06T06:00:16+02:00
7c4c87e7-e128-436e-5870-c44b31dd1a6e,Macklemore feat. Skylar Grey,Glorious (Explicit Version),2022-07-06T05:56:30+02:00
0bae4523-a871-4996-b864-bfeb2b6b3d3d,Malik Harris,Rockstars,2022-07-06T05:52:47+02:00
13b3b050-b53a-4402-60ba-29236f17921f,SDP x Clueso,Die schönsten Tage,2022-07-06T05:48:54+02:00
eedcf219-120c-4bba-6654-268452b8b3fa,Empire of the Sun,We Are the People,2022-07-06T05:41:31+02:00
6afd8680-0ea6-4822-7f5c-d1f1bb98838c,Post Malone,rockstar (feat. 21 Savage),2022-07-06T05:38:16+02:00
c282d49c-8cc4-4617-fe2f-117fbee45e0a,Bastille,Pompeii,2022-07-06T05:34:57+02:00
98be8052-a45f-4977-75d2-45e25b12c115,Teesy,Die goldenen Zwanziger,2022-07-06T05:31:31+02:00
57cde37b-2b89-4807-fe8e-2c4534699091,Dermot Kennedy,Something to Someone,2022-07-06T05:27:42+02:00
c27a4048-b5a1-43f8-7bc2-33ae8cc9b107,Lena,Don't Lie to Me,2022-07-06T05:23:44+02:00
bfd9cbeb-73b0-47bf-4360-08a69c7a8dbf,Kontra K,Mehr als ein Job,2022-07-06T05:20:36+02:00
39665684-c891-4e90-6cec-4abbc0f0f38c,Miksu / Macloud & T-Low,Sehnsucht,2022-07-06T05:17:58+02:00
2cdcd4a1-9959-4238-1862-88caf3383a73,James Bay,Hold Back the River,2022-07-06T05:12:04+02:00
9dc00abf-ac5e-426c-6546-1bec5d67f1c6,Jan Delay & Summer Cem,KINGINMEIMDING,2022-07-06T05:08:57+02:00
b18c6d18-1e84-4f10-441a-6e8ca6de457e,Milky Chance,The Game,2022-07-06T05:05:24+02:00
99e3db3f-66bc-4fa3-068c-fea511de78ff,Tate McRae,she's all i wanna be,2022-07-06T05:01:51+02:00
7ed284a4-00d2-43cc-6a0a-3c4592251593,24kGoldn & Travis Barker,In My Head,2022-07-06T04:59:41+02:00
58b8fad1-9c42-43bd-06aa-8346fc8b1794,Ava Max,Maybe You’re The Problem,2022-07-06T04:56:00+02:00
0766fe84-0052-4921-45c9-ed7bca00ede7,Alligatoah,Lungenflügel,2022-07-06T04:52:35+02:00
11ed60c5-538d-44be-5982-1a2f3f1e8385,Måneskin,Supermodel,2022-07-06T04:50:13+02:00
bdd3f79d-33d4-40da-c474-28d2b71155c2,Kygo & Imagine Dragons,Born to Be Yours,2022-07-06T04:47:08+02:00
ac6b0d8d-8f58-49ea-3d1d-b0679a280437,Tones And I,Fly Away,2022-07-06T04:40:43+02:00
fc4c9004-f424-4f88-5dac-2e9c2276f58b,Robert Grace,Hate Me,2022-07-06T04:37:48+02:00
d2756abd-7d37-4b7c-a368-1d7fb18a8d60,Leoniden,Smile,2022-07-06T04:33:57+02:00
e2284a8b-5b86-451b-d64a-28009268b7b5,Coldplay,Orphans,2022-07-06T04:30:41+02:00
5aa51d74-551d-44b0-7a0f-b3e2edcde0b6,Calvin Harris x Dua Lipa x Young Thug,Potion,2022-07-06T04:26:57+02:00
6aca19c7-4276-4496-542d-016ce6b9e62a,Billie Eilish,Therefore I Am,2022-07-06T04:24:12+02:00
f51aa89d-c7cc-4e9c-e1ac-aab04bc29ca4,Kraftklub,Ein Song reicht,2022-07-06T04:18:47+02:00
85e0baf9-e2be-40c7-7621-479f62fc5f2c,Black Eyed Peas x Shakira x David Guetta,Don't You Worry,2022-07-06T04:15:42+02:00
c1cacae0-3f43-439a-776b-8acb2868e28a,Tujamo & VIZE,Lonely (feat. MAJAN),2022-07-06T04:12:48+02:00
4844fae5-4008-4c5b-cba6-69be8049e341,Glockenbach feat. ÁSDÍS,Dirty Dancing,2022-07-06T04:09:27+02:00
7609c72f-62ba-41af-2db0-bcf7411b0b7d,Eminem,Lose Yourself,2022-07-06T04:05:20+02:00
cc929df7-1e95-4624-f19c-ee8d5ef02c8c,The Kid LAROI,Thousand Miles,2022-07-06T04:02:38+02:00
fd0b0a7b-8694-419c-5033-da8a297dd540,Panic! At the Disco,High Hopes,2022-07-06T03:59:30+02:00
04403a81-6884-4a5a-06f7-beb037a34c8f,Provinz,Verrate deine Freunde,2022-07-06T03:55:58+02:00
5f6236a1-2680-4f04-3e84-9e949ae1a3bf,Lady Gaga & Ariana Grande,Rain On Me,2022-07-06T03:51:19+02:00
b6524a11-8f17-4f48-6ed7-1a5e15fe79cf,Harry Styles,As It Was,2022-07-06T03:48:35+02:00
0a4cb1db-b74a-43d2-2e47-f776650ea87e,George Ezra,Shotgun,2022-07-06T03:41:42+02:00
cf39fb95-6cef-4c16-ad61-f1e42d170d97,Robin Schulz,Sugar (feat. Francesco Yates),2022-07-06T03:37:57+02:00
409d580b-dae7-4749-1816-47ee34dab2a8,blackbear x Machine Gun Kelly,gfy,2022-07-06T03:34:59+02:00
c9fa7c93-befc-4927-5a3f-9be23d74ec73,Felix Jaehn,Do It Better (feat. Zoe Wees),2022-07-06T03:29:03+02:00
89d7a69a-f85c-4ca8-c99a-cddcbe143c45,Charli XCX,Break the Rules,2022-07-06T03:24:30+02:00
ad8b4f24-2434-4760-cc7d-e89b1eb3b026,Charlie Puth,Light Switch,2022-07-06T03:20:44+02:00
e437ea96-d077-442c-51c8-1ec35b840350,Clean Bandit,Rockabye (feat. Sean Paul & Anne-Marie),2022-07-06T03:15:41+02:00
807d9aef-eac9-45fe-2441-ae1405d19a45,"Ion Miles, SiraOne, BHZ",Powerade,2022-07-06T03:13:21+02:00
78fc6353-1639-4840-cefc-29e073e13a25,Scooter & FiNCH ASOZiAL,Bassdrum,2022-07-06T03:09:31+02:00
e2b320b7-affd-41ec-cbb7-6b0e4423d092,Lost Frequencies & James Arthur,Questions,2022-07-06T03:06:42+02:00
fa6d7e6a-9c08-4bf3-46e2-c1f09d51dcc5,Megan Thee Stallion & Dua Lipa,Sweetest Pie,2022-07-06T03:03:32+02:00
7690c66e-3938-4c62-b1ae-373ba2dac9d3,"01099, Gustav & Zachi",Durstlöscher,2022-07-06T03:01:05+02:00
4df4a011-dfb1-4c10-658d-a93f09c142c8,Jason Derulo,Slidin' (feat. Kodak Black),2022-07-06T02:57:47+02:00
71576914-551c-4cf7-6e87-b73b7499fb1f,Capital Cities,Safe and Sound,2022-07-06T02:54:48+02:00
1b0911d4-cb89-45ac-1e60-56b990947061,Imagine Dragons,Sharks,2022-07-06T02:50:33+02:00
ddc1cf6b-3b76-4aac-e043-e19ae69f8a6b,Camila Cabello & Ed Sheeran,Bam Bam,2022-07-06T02:47:08+02:00
c5295121-ee8c-4fd9-0efd-3b73c6c82aa6,257ers,Akk & Feel It (feat. Captain Jack),2022-07-06T02:41:18+02:00
341adc49-4dd1-4d41-6aac-0db4745cf781,Montez,Auf & Ab,2022-07-06T02:38:37+02:00
75749a6a-e071-404b-bb8f-65601409822e,ClockClock,Sorry,2022-07-06T02:35:43+02:00
71640424-3c38-422e-8a1f-876d2555278f,Lena,Looking For Love,2022-07-06T02:33:12+02:00
4d348063-0b8e-4bb2-b049-33430ceeff19,Gentleman,Superior,2022-07-06T02:29:30+02:00
2de22658-91ba-4594-f80f-e4c9cf3a999b,Jan Delay,DER BASS & DIE GANG,2022-07-06T02:25:28+02:00
d69bc238-ec7a-48cf-6720-fbfca05249df,Giant Rooks,Watershed,2022-07-06T02:21:54+02:00
7790106a-2ee2-4bfe-a5dc-5d5b0e350e89,Bausa,Frühling im Viertel,2022-07-06T02:18:17+02:00
4f90a023-a6d9-4d50-679e-16e7b36ef5a4,Kygo x DNCE,Dancing Feet,2022-07-06T02:14:46+02:00
c5fb9c76-85f8-4185-dac4-2cbee90490fb,Tom Walker,Something Beautiful (feat. Masked Wolf),2022-07-06T02:11:40+02:00
62da6520-5a7d-48f8-b4c3-2893f1466bd6,Post Malone feat. Doja Cat,I Like You (A Happier Song),2022-07-06T02:08:20+02:00
e1ef91cc-f040-4e20-c096-0ce7508bb497,MC Fitti,Einhorn fang,2022-07-06T02:05:18+02:00
89695dc6-1025-4b46-57f8-475f0e7de2ff,Alice Merton,Loveback,2022-07-06T02:01:34+02:00
227ce79e-4ba9-48c3-3c38-c5816c676cc5,Kummer & Fred Rabe,DER LETZTE SONG (ALLES WIRD GUT),2022-07-06T01:58:49+02:00
d357495e-9a7a-4a3c-00f2-1262e4cb11c1,Zoe Wees,That’s How It Goes,2022-07-06T01:56:18+02:00
caaa3a1c-2e10-4eb0-1629-dec8f4204ec3,LA Vision & Gigi D'Agostino,Hollywood,2022-07-06T01:51:31+02:00
13b3b050-b53a-4402-60ba-29236f17921f,SDP x Clueso,Die schönsten Tage,2022-07-06T01:48:13+02:00
3484d68f-3d9f-4bcd-8416-afbfe367dd56,Alan Walker,Faded,2022-07-06T01:41:39+02:00
d2756abd-7d37-4b7c-a368-1d7fb18a8d60,Leoniden,Smile,2022-07-06T01:37:50+02:00
637ba155-e76b-49a7-2a9e-6344a2bd45d6,RIN,Bros,2022-07-06T01:34:56+02:00
ebcf6d9e-f0ab-4afe-91a6-2c51ca271b61,Emilio,AUSMACHT,2022-07-06T01:32:27+02:00
4d4be5b5-0e0c-4e6b-c89b-867931b2826e,Calvin Harris,I Need Your Love (feat. Ellie Goulding),2022-07-06T01:28:40+02:00
192cdd0d-0103-4e1e-49e3-c78a605ef57a,Imagine Dragons,Bones,2022-07-06T01:25:30+02:00
7355249d-aed2-46b4-1376-6b57d149ab10,The Chainsmokers,Don't Let Me Down (feat. Daya),2022-07-06T01:20:32+02:00
39665684-c891-4e90-6cec-4abbc0f0f38c,Miksu / Macloud & T-Low,Sehnsucht,2022-07-06T01:17:55+02:00
745e87b5-1cb0-43bd-7ecb-614281f7cc23,Dendemann,Keine Parolen,2022-07-06T01:13:16+02:00
8d591381-c5f1-4aa2-ccd2-bf1ae0c5e390,Leony,Remedy,2022-07-06T01:10:51+02:00
4844fae5-4008-4c5b-cba6-69be8049e341,Glockenbach feat. ÁSDÍS,Dirty Dancing,2022-07-06T01:07:34+02:00
fa3f155d-5866-4dca-50fa-9b3ac85a7d74,Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",2022-07-06T01:04:06+02:00
236e69a7-19db-4408-2f76-3dae1a24a31d,Panic! At the Disco,House Of Memories,2022-07-06T01:00:11+02:00
d52038e6-dcb0-4005-273b-f01d31e599e5,JAY-Z,Empire State of Mind (feat. Alicia Keys),2022-07-06T00:55:39+02:00
58b8fad1-9c42-43bd-06aa-8346fc8b1794,Ava Max,Maybe You’re The Problem,2022-07-06T00:50:58+02:00
40644edd-2d88-46db-dfab-0bd98682d692,"David Guetta, Becky Hill & Ella Henderson",Crazy What Love Can Do,2022-07-06T00:48:04+02:00
2f3e0110-3eea-4ed4-fd84-639112550037,Deichkind,Dinge,2022-07-06T00:42:05+02:00
790c79f6-e5e7-4ce4-8574-85fc88a30820,Ray Dalton,In My Bones,2022-07-06T00:38:57+02:00
661118e2-8f0e-4240-b16e-711821d0e19b,Milky Chance,Synchronize,2022-07-06T00:36:15+02:00
409d580b-dae7-4749-1816-47ee34dab2a8,blackbear x Machine Gun Kelly,gfy,2022-07-06T00:33:18+02:00
a60a55be-96c3-4e86-f273-8839e7dac1b1,CRO,Hey Girl,2022-07-06T00:30:20+02:00
5774012b-5044-4f52-28ae-99c8cd0316f6,OneRepublic,Sunshine,2022-07-06T00:26:05+02:00
90618918-fc0e-42aa-6675-90a6dc5183ce,iann dior,let you,2022-07-06T00:23:37+02:00
f51aa89d-c7cc-4e9c-e1ac-aab04bc29ca4,Kraftklub,Ein Song reicht,2022-07-06T00:19:46+02:00
7c863802-47f8-48e3-5b08-e50dc0d4590e,Marshmello & Khalid,Numb,2022-07-06T00:17:14+02:00
434a4d7c-df33-4ffa-7d20-ea98bcfe3137,Alice Merton,Why so Serious,2022-07-06T00:12:51+02:00
e2b320b7-affd-41ec-cbb7-6b0e4423d092,Lost Frequencies & James Arthur,Questions,2022-07-06T00:10:05+02:00
b973a8c9-24c0-463a-aff8-a8140dce93b0,Bosse,So oder so,2022-07-06T00:07:04+02:00
57cde37b-2b89-4807-fe8e-2c4534699091,Dermot Kennedy,Something to Someone,2022-07-06T00:03:47+02:00
001cdeb0-e988-4ae8-5334-6a90ba6051b2,Alligatoah,Nachbeben,2022-07-06T00:00:20+02:00
